MovieId|Title|ReleasedYear|Western|Crime|Mystery|Romance|Children's|Horror|Drama|Fantasy|Sci-Fi|Film-Noir|Thriller|Adventure|War|Musical|Action|Comedy|Documentary|Animation|Synopsis|SentimentScore
2827|Astronaut's Wife, The |1999|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person?|-0.5857197046279907
2828|Dudley Do-Right |1999|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|Royal Canadian Mountie Dudley Do-right is busy keeping the peace in his small mountain town when his old rival, Snidely Whiplash, comes up with a plot to buy all the property in town, then start a phony gold rush by seeding the river with gold nuggets.|-0.7155078053474426
2829|Muse, The |1999|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|With his career on the skids, a Hollywood screenwriter enlists the aid of a modern-day muse, who proves to test his patience.|-0.8110283017158508
2830|Cabaret Balkan (Bure Baruta) |1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|20 people's paths crisscross one night in violent mid-'90s Belgrade.|-0.7445313334465027
2831|Dog of Flanders, A |1999|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Poor but happy, young Nello and his grandfather live alone, delivering milk as a livelihood, in the outskirts of Antwerp, a city in Flanders (the Flemish or Dutch-speaking part of modern-day Belgium). They discover a beaten dog (a Bouvier, a large sturdy dog native to Flanders) and adopt it and nurse it back to health, naming it Patrasche, the middle name of Nello's mother Mary, who died when Nello was very young. Nello's mother was a talented artist, and like his mother, he delights in drawing, and his friend Aloise is his model and greatest fan and supporter.|0.8497762084007263
2832|Lost Son, The |1999|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Mac is at the threshold of losing everything while directing his feature film.|-0.9739216566085815
2833|Lucie Aubrac |1997|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|A love story or a tale of the resistance, this poignant movie tells both the haunting story of a French resistance cell in Lyon but also the love of Lucie Aubrac for her husband...|0.0
2834|Very Thought of You, The |1998|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Laurence recounts to his neighbour how his life long friendship with Frank and Daniel has been overturned in just three days by their each independently meeting, and falling for, Martha, who has no idea of their connection. Slowly the tale unfolds, the narrative moving backwards and forwards gradually filling in the gaps until we see the whole picture|-0.5208590030670166
2835|Chill Factor |1999|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|A store clerk and an ice cream truck driver are thrown together when a dying scientist entrusts them with a deadly chemical kept in ice. This chemical will kill every living thing once it melts. They have to take the chemical codenamed 'Elvis' to the next nearest military base while being chased by terrorists who want it to hold the country for ransom.|-0.7394878268241882
2836|Outside Providence |1999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|In this coming-of-age comedy, Tim Dunphy is leading a go-nowhere existence, spending his days smoking pot and hanging out with his best friend, Drugs Delaney. But Tim's lazy days of getting high are jettisoned after a brush with the law convinces his blue-collar dad to send him to a Connecticut prep school. The one saving grace of the new school is Jane, a fellow student Tim falls for immediately.|0.5608497262001038
2837|Bedrooms & Hallways |1998|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|At the suggestion of a straight friend, gay man Leo joins a men’s group, where he causes some upsets by declaring his attraction to one of its members.|-0.8695710897445679
2838|I Woke Up Early the Day I Died |1998|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|A mental patient escapes from the looney bin in drag, robs a bank, and goes on the lam!|-0.9022727608680725
2839|West Beirut (West Beyrouth) |1998|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|In 1975, the long slog of civil war has recently begun in Beirut. Two friends, Tarek and Omar, suffer during the Lebanese civil war. Conflicts arise when they decide to cross from West to East, crossing the Muslim-Christian line that divides Beirut.|-0.8296183943748474
2840|Stigmata |1999|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|A young woman with no strong religious beliefs, Frankie Paige begins having strange and violent experiences, showing signs of the wounds that Jesus received when crucified. When the Vatican gets word of Frankie's situation, a high-ranking cardinal requests that the Rev. Andrew Kiernan investigate her case. Soon Kiernan realizes that very sinister forces are at work, and tries to rescue Frankie from the entity that is plaguing her.|-0.8154752850532532
2841|Stir of Echoes |1999|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|After being hypnotized by his sister-in-law, Tom Witzky begins seeing haunting visions of a girl's ghost and a mystery begins to unfold around her.|-0.6003671884536743
2842|Best Laid Plans |1999|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Rich, successful Bryce meets beautiful Lissa at a bar one night and invites her back to his house, not suspecting for a moment that Lissa isn't really who she seems. What unfolds next is a dangerous, tangled web of double-crosses and seduction.|-0.6523979306221008
2843|Black Cat, White Cat (Crna macka, beli macor) |1998|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Matko is a small time hustler, living by the Danube with his 17-year-old son Zare. After a failed business deal he owes money to the much more successful gangster Dadan. Dadan has a sister, Afrodita, that he desperately wants to see get married so they strike a deal: Zare is to marry her.|-0.4723047912120819
2844|Minus Man, The |1999|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|When the quiet and amiable Vann Siegert drifts into town, no one suspects the evil that lies beneath the surface. Despite his easy charm, Vann is merely a reflection of what those he encounters want him to be. Soon, as locals start to disappear, it becomes clear that an eerie subtraction is at work in the sleepy hamlet.|-0.8031545877456665
2845|White Boys |1999|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Alexia is a young woman who comes from the countryside and is in love with a rich man, Paris, who is studying abroad. Her stepmother treats her cruelly and forces her to escape from home. Alexia finds herself in an isolated area by chance, where she is discovered by seven brothers who live together in a nearby house. The seven bachelors put her up and treat her like a member of their own family.|0.5875653624534607
2846|Adventures of Milo and Otis, The |1986|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|When Milo the cat and Otis the dog are separated, they each set off on an adventurous and often perilous quest across mountains, plains, and snow-covered lands to reunite with one another.|-0.3971327543258667
2847|Only Angels Have Wings |1939|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A traveling performer arrives at a remote South American port town where the head of an air freight service must risk his pilots' lives to earn a major contract.|-0.5972415804862976
2848|Othello |1952|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|The evil Iago pretends to be friend of Othello in order to manipulate him to serve his own end in the film version of this Shakespeare classic.|-0.8873675465583801
2849|Queens Logic |1991|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|When childhood friends Al, Dennis and Eliot get together for Ray's wedding, which may or may not happen, they end up on a roller-coaster ride through reality. During one tumultuous, crazy weekend, they face adulthood and each other with new found maturity and discover what Queens Logic is all about. This comedy takes a look at friendship, loyalty, and love.|0.6673233509063721
2850|Public Access |1993|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|"Brewster seems to be an almost too perfect example of idyllic small-town America, with everyone living in peace and harmony. So when newcomer Whiley Pritcher starts up his own local cable TV show with the question ""what's wrong with Brewster?"", there surely can't be any deep dark secrets in the town that are just waiting to come to the surface - or can there? And when the question becomes ""who's wrong with Brewster?"" things start getting seriously nasty."|0.700061023235321
2851|Saturn 3 |1979|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|0|0|In the future, Earth is overcrowded and the population relies on distant bases to be fed. In the Saturn 3 station, Major Adam and the scientist Alex, who is also his lover and has never been on Earth, have been researching hydroponics for three years in the base alone with their dog Sally.  Captain Benson arrives Saturn 3 with Hector, incapable to controlling his emotions he transfers his homicidal tendency and insanity to Hector.  Now Major Adam and Alex are trapped in the station with a dangerous psychopath robot.|-0.9446626901626587
2852|Soldier's Story, A |1984|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|In a rural town in Louisiana, a black Master Sergeant is found shot to death just outside the local Army Base. Military lawyer, Captain Davenport—also a black man—is sent from Washington to conduct an investigation. Facing an uncooperative chain of command and fearful black troops, Davenport must battle with deceit and prejudice in order to find out exactly who really did kill the Master Sergeant.|-0.8833107352256775
2854|Don't Look in the Basement! |1973|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|A young psychiatric nurse goes to work at a lonesome asylum following a murder. There, she experiences varying degrees of torment from the patients.|-0.8586499691009521
2855|Nightmares |1983|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|A successful young doctor is constantly haunted by nightmares about a mysterious killer who seems to not only be chasing her in her dreams.|-0.7863560318946838
2856|I Saw What You Did |1965|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|"Two teens, Lisa and Kim, are playing games making prank calls on the phone. But when they call Adrian Lancer who has some mental problems, and say ""I saw what you did"", they ignite a human time bomb. Adrian has just killed someone and thinks they saw him do it. Now he is trying to find them."|-0.9542368054389954
2857|Yellow Submarine |1968|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|The wicked Blue Meanies take over Pepperland, eliminating all color and music. As the only survivor, the Lord Admiral escapes in the yellow submarine and journeys to Liverpool to enlist the help of the Beatles.|-0.9264074563980103
2858|American Beauty |1999|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.|0.5515590906143188
2859|Stop Making Sense |1984|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|"A concert film documenting Talking Heads at the height of their popularity, on tour for their 1983 album ""Speaking in Tongues."" The band takes the stage one by one and is joined by a cadre of guest musicians for a career-spanning and cinematic performance that features creative choreography and visuals."|0.6277689933776855
2860|Blue Streak |1999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Miles Logan is a jewel thief who just hit the big time by stealing a huge diamond. However, after two years in jail, he comes to find out that he hid the diamond in a police building that was being built at the time of the robbery. In an attempt to regain his diamond, he poses as an LAPD detective.|-0.6957195401191711
2861|For Love of the Game |1999|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|A baseball legend almost finished with his distinguished career at the age of forty has one last chance to prove who he is, what he is capable of, and win the heart of the woman he has loved for the past four years.|0.6515375375747681
2862|Caligula |1980|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|After the death of the paranoid emperor Tiberius, Caligula, his heir, seizes power and plunges the empire into a bloody spiral of madness and depravity.|-0.963790237903595
2863|Hard Day's Night, A |1964|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|Capturing John Lennon, Paul McCartney, George Harrison and Ringo Starr in their electrifying element, 'A Hard Day's Night' is a wildly irreverent journey through this pastiche of a day in the life of The Beatles during 1964. The band have to use all their guile and wit to avoid the pursuing fans and press to reach their scheduled television performance, in spite of Paul's troublemaking grandfather and Ringo's arrest.|-0.427229106426239
2864|Splendor |1999|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|In a hospital, ten soldiers are being treated for a mysterious sleeping sickness. In a story in which dreams can be experienced by others, and in which goddesses can sit casually with mortals, a nurse learns the reason why the patients will never be cured, and forms a telepathic bond with one of them.|-0.4020693898200989
