MovieId|Title|ReleasedYear|War|Film-Noir|Thriller|Western|Crime|Action|Drama|Musical|Fantasy|Documentary|Sci-Fi|Animation|Mystery|Comedy|Children's|Adventure|Romance|Horror|Synopsis|Actors|Directors
3214|American Flyers|1985|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|When Dr. Marcus Sommers realizes that he and his troubled, estranged brother David may be prone a fatal brain disease that runs in their family, he decides to make peace with his sibling, and invites him on a trip to the Rockies. There, the brothers bond over their shared enthusiasm for cycling and decide to enter a grueling bike race through the mountains. However, Marcus' health soon begins to fail, and David must compete without his brother at his side.|['Kevin Costner', 'David Marshall Grant', 'Rae Dawn Chong', 'Alexandra Paul', 'Janice Rule', 'Luca Bercovici', 'Robert Townsend', 'John Amos', 'Jennifer Grey', 'Doi Johnson', 'John Garber']|['John Badham']
3215|Voyage of the Damned|1976|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A luxury liner carries Jewish refugees from Hitler's Germany in a desperate fight for survival.|['Faye Dunaway', 'Oskar Werner', 'Lee Grant', 'Sam Wanamaker', 'Lynne Frederick', 'David de Keyser', 'Luther Adler', 'Wendy Hiller', 'Julie Harris', 'Nehemiah Persoff', 'Maria Schell', 'Paul Koslo', 'Jonathan Pryce', 'Brian Gilbert', 'Georgina Hale', 'Milo Sperber', 'Max von Sydow', 'Malcolm McDowell', 'Helmut Griem', 'Keith Barron', 'Anthony Higgins', 'Ian Cullen', 'Donald Houston', 'David Daker', 'Constantine Gregory', 'Don Henderson', 'Ina Skriver', 'Orson Welles', 'James Mason', 'Katharine Ross', 'Victor Spinetti', 'Michael Constantine', 'José Ferrer', 'Ben Gazzara', 'Fernando Rey', 'Bernard Hepton', 'Günter Meisner', 'Marika Rivera', 'Janet Suzman', 'Frederick Jaeger', 'Denholm Elliott', 'Leonard Rossiter', 'Philip Stone', 'Luis Ciges', 'Laura Gemser', 'Bernard Kay']|['Stuart Rosenberg']
3216|Vampyros Lesbos (Las Vampiras)|1970|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|An erotic horror tale about a vixen vampiress seducing and killing women to appease her insatiable thirst for female blood.|['Soledad Miranda', 'Ewa Strömberg', 'Dennis Price', 'Paul Müller', 'Heidrun Kussin', 'José Martínez Blanco', 'Michael Berling', 'Andrea Montchal', 'Jesús Franco', 'Beni Cardoso']|['Jesús Franco']
3217|Star Is Born, A|1937|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Esther Blodgett is just another starry-eyed farm kid trying to break into the movies. Waitressing at a Hollywood party, she catches the eye of her idol Norman Maine, is sent for a screen test, and before long attains stardom as newly minted Vicki Lester. She and Norman marry, though his career soon dwindles to nothing due to his chronic alcoholism.|"['Janet Gaynor', 'Fredric March', 'Adolphe Menjou', 'May Robson', 'Andy Devine', 'Lionel Stander', 'Owen Moore', 'Peggy Wood', 'Elizabeth Jenns', 'Edgar Kennedy', 'J. C. Nugent', 'Guinn ""Big Boy"" Williams', 'Irving Bacon', 'Jane Barnes', 'Clara Blandick', 'Wade Boteler', 'Sidney Bracey', 'Harry C. Bradley', 'George Chandler', 'Pat Flaherty', 'Francis Ford', 'Joe Gray', 'Jonathan Hale', 'Chuck Hamilton', 'Lillian Harmer', 'Edward Hearn', 'I. Stanford Jolley', 'Carole Landis', 'Chris-Pin Martin', 'Edwin Maxwell', 'Marshall Neilan', 'David Newell', ""Robert Emmett O'Connor"", ""Dennis O'Keefe"", 'Franklin Pangborn', 'Jed Prouty', 'Tom Ricketts', 'Paul Stanton', ""Fred 'Snowflake' Toones"", 'Clarence Wilson', 'A.W. Sweatt']"|['William A. Wellman']
3218|Poison|1991|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|When a poisonous snake slithers onto an Englishman's stomach in India, his associate and a doctor race to save him.|['Benedict Cumberbatch', 'Dev Patel', 'Ben Kingsley', 'Ralph Fiennes', 'Eliel Ford', 'Benoît Herlin']|['Wes Anderson']
3219|Pacific Heights|1990|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|A couple works hard to renovate their dream house and become landlords to pay for it. Unfortunately one of their tenants has plans of his own.|"['Melanie Griffith', 'Matthew Modine', 'Michael Keaton', 'Mako', 'Nobu McCarthy', 'Laurie Metcalf', 'Carl Lumbly', 'Dorian Harewood', 'Luca Bercovici', 'Tippi Hedren', 'Sheila McCarthy', 'Guy Boyd', 'Jerry Hardin', 'Dan Hedaya', 'James Staley', 'Miriam Margolyes', 'Takayo Fischer', 'Frank DiElsi', 'Luis Oropeza', 'F. William Parker', 'Nicholas Pryor', 'Tony Simotes', 'O-Lan Jones', 'Seth Isler', 'Dabbs Greer', 'Florence Sundstrom', 'Noel Evangelisti', 'Nick Rutherford', 'Tim Pulice', 'Ray Hanis', 'Tom Nolan', 'Daniel MacDonald', 'J.P. Bumstead', 'Hal Landon Jr.', 'Hy Anzell', 'Tracey Walter', 'William Paterson', 'D.W. Moffett', 'Barbara Tyson', 'John Diaz', 'Roger Bearde', 'Ed Hodson', 'Michael Parker', 'Maggy Myers Davidson', 'Bud Ekins', 'Danny Wynands', 'David Lloyd Wilson', 'Matthew Flint', 'Scott Freeman', 'Alice Barden', 'Danny Kovacs', 'Wat Takeshita', 'Frank Maruoka', 'Tohoru Masamune', 'Aida Anderson', 'Linda Austin', ""Beverly D'Angelo"", 'John Schlesinger']"|['John Schlesinger']
3220|Night Tide|1961|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A young sailor falls in love with a mysterious woman performing as a mermaid on the local pier. As they become entwined, he comes to suspect the woman might be a real mermaid who lures men to a watery death during the full moon.  Preserved by the Academy Film Archive in partnership with The Film Foundation in 2007.|['Dennis Hopper', 'Linda Lawson', 'Gavin Muir', 'Luana Anders', 'Marjorie Eaton', 'Tom Dillon', 'H.E. West', 'Marjorie Cameron', 'Chaino', 'Kirby Allan', 'Barbette', 'Danny Best', 'James Boscon', 'Richard Boscon', 'Paul Horn', 'Joyce King', 'Bruno VeSota']|['Curtis Harrington']
3221|Draughtsman's Contract, The|1982|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A young artist is commissioned by the wife of a wealthy landowner to make a series of drawings of the estate while her husband is away.|['Anthony Higgins', 'Janet Suzman', 'Dave Hill', 'Anne-Louise Lambert', 'Hugh Fraser', 'Neil Cunningham', 'David Meyer', 'Tony Meyer', 'Nicholas Amer', 'Suzan Crowley', 'Lynda La Plante', 'Michael Feast', 'David Gant', 'Alastair Cumming', 'Steve Ubels', 'Ben Kirby', 'Sylvia Rotter', 'Kate Doherty', 'David Joss Buckley', 'Vivienne Chandler', 'Geoffrey Larder', 'Harry Van Engel']|['Peter Greenaway']
3222|Carmen|1984|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A film version of the famous Bizet opera, where a soldier (Don Jose) falls in love with a beautiful factory worker (Carmen), but she does not reciprocate his feelings.|['Julia Migenes', 'Plácido Domingo', 'Ruggero Raimondi', 'Faith Esham', 'Lillian Watson', 'Susan Daniel', 'John-Paul Bogart', 'Jean-Philippe Lafont', 'Gérard Garino', 'François Le Roux', 'Julien Guiomar', 'Accursio Di Leo', 'Maria Campano', 'Cristina Hoyos', 'Juan Antonio Jiménez']|['Francesco Rosi']
3223|Zed & Two Noughts, A|1985|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Twin zoologists lose their wives in a car accident and become obsessed with decomposing animals.|['Frances Barber', 'Joss Ackland', 'Brian Deacon', 'Geoffrey Palmer', 'Eric Deacon', 'Andréa Ferréol', 'Jim Davidson', 'Wolf Kahler', 'Ken Campbell', 'Guusje van Tilborgh', 'Agnès Brulet', 'David Attenborough']|['Peter Greenaway']
3224|Woman in the Dunes (Suna no onna)|1964|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|A vacationing entomologist suffers extreme physical and psychological trauma after being taken captive by the residents of a poor seaside village and made to live with a woman whose life task is shoveling sand for them.|['Eiji Okada', 'Kyôko Kishida', 'Hiroko Itō', 'Kōji Mitsui']|['Hiroshi Teshigahara']
3225|Down to You|2000|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|College coeds in New York City, Al, the son of a celebrity chef, and Imogen, a talented artist, become smitten the second they lay eyes on one another at a bar. However, the road to happiness is not a smooth one. Outside forces, including a predatory porn star who wants to lure Al into her bed, threaten to pull apart the young lovers before their romance has a chance to really flourish.|['Freddie Prinze Jr.', 'Julia Stiles', 'Selma Blair', 'Shawn Hatosy', 'Zak Orth', 'Ashton Kutcher', 'Rosario Dawson', 'Henry Winkler', 'Lucie Arnaz', 'Lauren German', 'Zay Harding', 'Mark Blum', 'Amanda Barfield', 'Chloe Hunter', 'Granger Green', 'Jed Rhein', 'Bradley Pierce', 'Alexia Landeau', 'Adam Carolla', 'Jimmy Kimmel', 'Caroline Ambrose', 'Joanna Adler', 'Frank Wood']|['Kris Isacsson']
3226|Hellhounds on My Trail|1999|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|"Hellhounds On My Trail is a tribute to the influence of Delta Blues legend Robert Johnson and the effect that he has had on today's music.  The film was made in conjunction with the ""American Masters Series"" week-long tribute put on by the Rock and Roll Hall of Fame and chronicles the legacy of Robert Johnson through interviews and speeches by a number of musicologists and through the performances of Robert Johnson's work by a number of fairly popular contemporary artists.  The film features performances from Rob Wasserman and Bob Weir from the Grateful Dead; Keb' Mo; Robert Lockwood Jr.; G Love and Special Sauce; Gov't Mule and a lot of other performers."|"['Roosevelt Barnes', 'Rory Block', 'R.L. Burnside', 'Junior Kimbrough', 'Robert Johnson', ""Keb' Mo'"", 'Dave Stewart', 'Bob Weir', 'Chris Whitley', 'Rob Wasserman', 'Robert Lockwood, Jr.', 'Guy Davis']"|['Robert Mugge']
3227|Not Love, Just Frenzy (Mï¿½s que amor, frenesï¿½)|1996|0|0|1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|||
3228|Wirey Spindell|1999|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|On the eve of his wedding, a Manhattanite takes a whimsical look back at his formative years and sexuality.|['Eric Schaeffer', 'Eric Mabius', 'Callie Thorne', 'Samantha Buck', 'Peggy Gormley', 'Gideon Jacobs', 'Bryan Callen', 'Michelle Hurst', 'Gerry Rosenthal', 'Erica Bergsmeds', 'Sara Ziff', 'Rutanya Alda', 'Angela Bullock', 'Irma St. Paule']|['Eric Schaeffer']
3229|Another Man's Poison|1952|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|Mystery novelist Janet Frobisher, lives in an isolated house, having been separated for years from her criminal husband. She has fallen in love with her secretary's fiancé and when her estranged husband unexpectedly returns, Janet poisons him, but just as she's about to dispose of the body, one of her husband's criminal cohorts also shows up.|['Bette Davis', 'Gary Merrill', 'Emlyn Williams', 'Anthony Steel', 'Barbara Murray', 'Reginald Beckwith', 'Edna Morris']|['Irving Rapper']
3230|Odessa File, The|1974|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Following the suicide of an elderly Jewish man, investigative journalist Peter Miller sets out to hunt down an SS Captain and former concentration camp commander. In doing so he discovers that, despite allegations of war crimes, the former commander has become a man of importance in industry in post-war Germany, protected from prosecution by a powerful organisation of former SS members called Odessa.|['Jon Voight', 'Maximilian Schell', 'Maria Schell', 'Mary Tamm', 'Derek Jacobi', 'Peter Jeffrey', 'Klaus Löwitsch', 'Kurt Meisel', 'Hannes Messemer', 'Garfield Morgan', 'Shmuel Rodensky', 'Ernst Schröder', 'Günter Strack', 'Noel Willman', 'Martin Brandt', 'Hans Caninenberg', 'Heinz Ehrenfreund', 'Alexander Golling', 'Towje Kleiner', 'Günter Meisner', 'Gunnar Möller', 'Elisabeth Neumann-Viertel', 'Christine Wodetzky', 'Werner Bruhns', 'Til Kiwe', 'Georg Marischka', 'Dietmar Mues', 'Hans Wyprächtiger', 'Cyril Shaps', 'Alexander Allerson', 'Walter Feuchtenberg', 'Herbert Fux', 'Michael Gahr', 'Nadia Henkowa', 'Wolfgang Lukschy', 'Miriam Mahler', 'Volker Prechtel', 'Henning Schlüter', 'Oskar Werner', 'Jean-Pierre Zola']|['Ronald Neame']
3231|Saphead, The|1920|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Nick Van Alstyne owns the Henrietta silver mine and is very rich and his son Bertie is naive and spoiled. His daughter Rose is married to shady investor Mark. Mark wrecks Bertie's wedding plans by making him take the blame for Mark's illegitimate daughter, and also nearly ruins the family business by selling off some stock at too low a price.|['Buster Keaton', 'William H. Crane', 'Beulah Booker', 'Irving Cummings', 'Edward Jobson', 'Edward Connelly', 'Edward Alexander', 'Carol Holloway', 'Jack Livingston', 'Odette Tyler', 'Katherine Albert', 'Henry Clauss', 'Edward F. Cline', 'Alfred Hollingsworth', 'Helen Holte', 'Jeffrey Williams']|['Winchell Smith', 'Herbert Blaché']
3232|Seven Chances|1925|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Struggling stockbroker Jimmie Shannon learns that, if he gets married by 7 p.m. on his 27th birthday -- which is today -- he'll inherit $7 million from an eccentric relative.|['Buster Keaton', 'T. Roy Barnes', 'Snitz Edwards', 'Ruth Dwyer', 'Frances Raymond', 'Erwin Connelly', 'Jules Cowles', 'Jean Arthur', 'Rosalind Byrne', 'Constance  Talmadge', 'Lori Bara', 'Bartine Burkett', 'Louise Carver', 'Doris Deane', 'Hazel Deane', 'Eugenia Gilbert', 'Rosa Gore', 'Jean C. Havez', 'Judy King', 'Kate Price', 'Julian Rivero', 'S.D. Wilcox']|['Buster Keaton']
3233|Smashing Time|1967|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Two young women arrive in London to make it big in show business, and become corrupted by money and fame in the process.|['Rita Tushingham', 'Lynn Redgrave', 'Michael York', 'Anna Quayle', 'Irene Handl', 'Ian Carmichael', 'Jeremy Lloyd', 'Toni Palmer', 'George A. Cooper', 'Peter Jones', 'Arthur Mullard', 'Ronnie Stevens', 'John Clive', 'David Lodge', 'Murray Melvin', 'Paul Danquah', 'Sydney Bromley', 'Mike Lennox', 'Cardew Robinson', 'Amy Dalby', 'Valerie Leon', 'Geoffrey Hughes', 'Veronica Carlson', 'Howard Marion-Crawford', 'David Essex', 'Bruce Lacey', 'Ray Mackin', 'Sam Kydd', 'Brenda Kempner']|['Desmond Davis']
3234|Train Ride to Hollywood|1978|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Harry Williams, member of the rhythm & blues band, Bloodstone, is about to go onstage for a concert when he is hit on the head. The rest that follows is his dream. The four band members become conductors on a train filled with characters and (impersonated) actors from the 1930s, such as W.C. Fields, Dracula, and Scarlett O'Hara. Various songs are featured. The singing conductors are obliged to solve a mystery; Marlon Brando is murdering Nelson Eddy, Jeanette McDonald and others by suffocating them in his armpits. A wacky funeral, a fight with a gorilla, and the threat of being turned into a wax museum figure are all part of Harry's dream.|['Willis Draffen Jr.', 'Charles Love', 'Charles McCormick', 'Harry Williams', 'Michael Payne', 'Guy Marks', 'Jay Robinson', 'Phyllis Davis']|['Charles R. Rondeau']
3235|Where the Buffalo Roam|1980|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Semi-biographical film based on the experiences of gonzo journalist Hunter S. Thompson.|['Bill Murray', 'Peter Boyle', 'Bruno Kirby', 'René Auberjonois', 'R.G. Armstrong', 'Craig T. Nelson', 'Danny Goldman', 'DeWayne Jessie', 'Mark Metcalf', 'Joseph Ragno', 'Sonny Carl Davis', 'Quinn K. Redeker', 'Rafael Campos', 'Leonard Frey', 'Leonard Gaines', 'Lisa Taylor', 'Jon Matthews', 'Randy Glass', 'Ross Reynolds', 'Nancy Parsons', 'Caesar Cordova']|['Art Linson']
3236|Zachariah|1971|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|A blacksmith and an amateur gunslinger embark on journey through the west together but soon separate and have surreal experiences of their own.|['John Rubinstein', 'Patricia Quinn', 'Don Johnson', 'Elvin Jones', 'Dick Van Patten', 'Doug Kershaw', 'William Challee', 'Robert Ball', 'Country Joe McDonald', 'Barry Melton', 'Greg Dewey', 'Doug Metzner', 'Mark Kapner', 'Peter Albin', 'Jimmy Fox', 'Joe Walsh', 'Dale Peters', 'The New York Rock Ensemble', 'Peter Bergman', 'Pedro Gonzalez Gonzalez', 'Lawrence Kubik', 'Hank Worden']|['George Englund']
3237|Kestrel's Eye (Falkens ï¿½ga)|1998|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|||
3238|Eye of the Beholder|1999|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|A reclusive surveillance expert is hired to spy on a mysterious blackmailer, who just may be a serial killer.|['Ewan McGregor', 'Ashley Judd', 'Patrick Bergin', 'K.D. Lang', 'Geneviève Bujold', 'Jason Priestley', 'Kaitlin Brown', 'Anne-Marie Brown', 'David Nerman', 'Steven McCarthy', 'Vlasta Vrana', 'Una Kay', 'Janine Theriault', 'Don Jordan', 'Michelle Sweeney', 'Garth Gilker', 'Michel Perron', 'Louis Negin', 'Gayle Garfinkle', 'Howard Bilerman', 'Leonard Farlinger', 'Vera Miller', 'Nadia Rona', 'Al Vandecruys', 'Russell Yuen', 'Robert Brewster', 'Lisa Forget', 'Amanda Davis']|['Stephan Elliott']
3239|Isn't She Great?|2000|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|"An unsuccessful over-the-top actress becomes a successful over-the-top authoress in this biography of Jacqueline Susann, the famed writer of ""The Valley of the Dolls"" and other trashy novels. Facing a failing career, Susann meets a successful promoter who becomes her husband. After several failures to place her in commercials and a TV quiz show, he hits upon the idea for her to become a writer. In the pre-1960s, her books were looked upon as trash and non-printable. But then the sexual revolution hit and an audience was born for her books. The story shows the hidden behind-the-scenes story of Susann's life, including her autistic son and her continuing bout with cancer which she hid up until her death."|['Bette Midler', 'Nathan Lane', 'Stockard Channing', 'David Hyde Pierce', 'John Cleese', 'John Larroquette', 'Amanda Peet', 'Dina Spybey-Waters', 'Paul Benedict', 'Jeff Ross', 'David Costabile', 'Frank Vincent', 'Ricky Mabe', 'Christopher McDonald', 'Robin Wilcock']|['Andrew Bergman']
3240|Big Tease, The|1999|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|Thinking he's competing in Los Angeles' hot Platinum Scissors contest, Scottish hairstylist Crawford leaves Glasgow with a film crew to capture the event. When he learns he's a mere audience member, Crawford must find a way to become the mane event.|['Craig Ferguson', 'David Rasche', 'Mary McCormack', 'Donal Logue', 'Nina Siemaszko', 'David Hasselhoff', 'Drew Carey', 'Cathy Lee Crosby', 'Caitlyn Jenner', 'Frances Fisher', 'Melissa Rivers', 'Sara Gilbert', 'Cynthia Basinet', 'Chris Langham', 'Emily Procter', 'Charles Napier', 'Ted McGinley', 'Jay Thomas']|['Kevin Allen']
3241|Cup, The (Phï¿½rpa)|1999|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|||
3242|Santitos|1997|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|After St. Jude appears in Esperanza's oven, she sets out to find her daughter, who died under mysterious circumstances. The journey forces Esperanza to challenge her own beliefs and face her fears in order to be reunited with her beloved daughter.|['Dolores Heredia', 'Demián Bichir', 'Roberto Cobo', 'Ana Bertha Espín', 'Regina Orozco', 'Maya Zapata', 'Alberto Estrella', 'José Sefami', 'Pedro Altamirano', 'Roger Cudney']|['Alejandro Springall']
3243|Encino Man|1992|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|High school misfits Stoney and Dave discover a long-frozen primeval man buried in their backyard. But the thawed-out Link—as the boys have named him—quickly becomes a wild card in the teens' already zany Southern California lives. After a shave and some new clothes, Link's presence at school makes the daily drudgery a lot more interesting.|['Brendan Fraser', 'Pauly Shore', 'Sean Astin', 'Megan Ward', 'Robin Tunney', 'Michael DeLuise', 'Rose McGowan', 'Erick Avari', 'Michole Briana White', 'Ke Huy Quan', 'Patrick Van Horn', 'Dalton James', 'Rick Ducommun', 'Mariette Hartley', 'Richard Masur', 'Sandra Hess', 'Ellen Blain', 'Esther Scott', 'Wanda Acuna', 'Peter Allas', 'Jack Noseworthy', 'Christian Hoff', 'Gerry Bednob', 'Mark Adair-Rios', 'Furley Lumpkin', 'Mike Muir', 'Renee Griffin', 'Christian Hoff', 'Melinda Armstrong']|['Les Mayfield']
3244|Goodbye Girl, The|1977|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|After being dumped by her live-in boyfriend, an unemployed dancer and her 10-year-old daughter are reluctantly forced to live with a struggling off-Broadway actor.|['Richard Dreyfuss', 'Marsha Mason', 'Quinn Cummings', 'Paul Benedict', 'Barbara Rhoades', 'Theresa Merritt', 'Michael Shawn', 'Patricia Pearcy', 'Gene Castle', 'Daniel Levans', 'Marilyn Sokol', 'Anita Dangler', 'Victoria Boothby', 'Robert Costanzo', 'Pancho González', 'Jose Machado', 'Hubert Kelly', 'Dana Laurita', 'David S. Cass Sr.', 'Clarence Felder', 'Loyita Chapel', 'Caprice Clark', 'Esther Sutherland', 'Kensuke Haga', 'Ryohei Kanokogi', 'Ruby Holbrook', 'Kristina Hurrell', 'David Matthau', 'Milt Oberman', 'Eddie Villery', 'Joseph Carberry', 'Eric Uhler', 'Raymond J. Barry', 'Powers Boothe', 'Tom Everett', 'Janice Fuller', 'Munson Hicks', 'Robert Kerman', 'Jeanne Lange', 'Robert Lesser', 'Fred McCarren', 'Nicholas Mele', 'Maureen Moore', 'Joe Regalbuto', 'Peter Vogt', 'Wendy Cutler', 'Susan Elliot', 'Andy Goldberg', 'Nicol Williamson', 'Paul Willson']|['Herbert Ross']
